,District code,State Name,District name,District_elecname,malepct,femalepct,literacyrate,scpct,stpct,hindupct,muslimpct,christianpct,buddhistpct,jainpct,sikhpct,urbanpct,ruralpct,primarypct,middlepct,secondarypct,higherpct,gradpct,nda_voteshare,upa_voteshare,mtp_voteshare,topparty
179,180,UTTAR PRADESH,Bahraich,Bahraich,0.5286772403032229,0.47132275969677706,0.4009391779354543,0.14602817705837978,0.003199501337689174,0.6571298073159886,0.33526954917108,0.0018350039036840857,0.000800807172342133,0.0003374686866619014,0.0023545393839146424,0.08121147709605372,0.9187885229039463,0.14949291516331562,0.06537862647328907,0.03171819665088155,0.01971177441393152,0.01443883085737711,733660.0,48387.0,562372.0,0
180,181,UTTAR PRADESH,Shrawasti,Shrawasti,0.5315175668382913,0.4684824331617087,0.37885070268248133,0.16944747489844375,0.004952741325319212,0.6879092790960128,0.3078512674059682,0.0012771163482527134,0.0002890739877264376,6.085768162661843e-05,0.0003642511238534368,0.033054253441855766,0.9669457465581442,0.0902014958074315,0.05221400295596503,0.027449440371946555,0.018329954026573978,0.01452730554132038,189667.0,20704.0,218662.0,2
181,182,UTTAR PRADESH,Balrampur,Balrampur,0.5187970204755046,0.4812029795244954,0.40413791819571687,0.1290159238410827,0.01158254078695376,0.6204978440101179,0.37510500706252486,0.0015023281898294987,0.0008684462212583162,9.215024212708821e-05,0.0004188647369413101,0.0802264499661312,0.9197735500338688,0.10318576987778798,0.055642323857329375,0.029659367264417272,0.01839472907465454,0.016799399533171448,594025.0,239933.0,311330.0,0
182,183,UTTAR PRADESH,Gonda,Gonda,0.5204391833354252,0.4795608166645748,0.48923518580374203,0.15491716607176814,0.0002533548403442248,0.797653060541032,0.19762114365539782,0.0013788909988849474,0.00018899688664758836,9.842981153603216e-05,0.0005512651870938132,0.07268176636764632,0.9273182336323537,0.12181085977772117,0.08748157455614358,0.05514438392471256,0.04123492691359862,0.03382439228235078,786099.0,43467.0,413361.0,0
183,184,UTTAR PRADESH,Siddharthnagar,Siddharth Nagar,0.5060354464526782,0.49396455354732177,0.4801810809765338,0.15971690663490795,0.0046969929633020316,0.6992951580062806,0.2922962829245687,0.0011886076528046568,0.0046747212222731475,6.994108147667113e-05,0.0002660886954503522,0.0649409070461702,0.9350590929538298,0.12513976759656348,0.07607975822533702,0.04099203892709141,0.027363161842868817,0.021050247801151216,492145.0,60538.0,386901.0,0
184,185,UTTAR PRADESH,Basti,Basti,0.509348888845607,0.490651111154393,0.5655521849781535,0.20854798447045686,0.0014688792370267936,0.845204474482078,0.14790640074271727,0.0014173467334073454,0.003957452817326608,4.341714871874777e-05,0.0003651909705315233,0.05699738544103482,0.9430026145589652,0.12953478960950132,0.12021121951599484,0.07844210028104985,0.06044630434468129,0.053280404812677325,469214.0,86453.0,437641.0,0
185,186,UTTAR PRADESH,Sant Kabir Nagar,Sant Kabir Nagar,0.5070339433168356,0.4929660566831644,0.5567621647369406,0.21516013160111777,0.0009287638695113,0.7582782711815591,0.23578242088453535,0.0010296277423458605,0.0025612427361978284,5.538767583400722e-05,0.0002606135905031708,0.07717995973318265,0.9228200402668174,0.1605526159457331,0.11376980782780487,0.07153171324758575,0.0478167525523949,0.035094428249727146,286885.0,115231.0,245747.0,0
186,187,UTTAR PRADESH,Mahrajganj,Maharajganj,0.5146766700078184,0.48532332999218164,0.5286037226464156,0.18362403588031898,0.006121719981688849,0.8182968469882889,0.1708382640463396,0.0013137393596237648,0.005970865306143733,9.05128053270697e-05,0.0005143958195748282,0.05606024916032345,0.9439397508396765,0.13741146574140267,0.10897155407491936,0.06552357559020776,0.04570972966873516,0.033909642438856843,563306.0,60109.0,304673.0,0
187,188,UTTAR PRADESH,Gorakhpur,Gorakhpur,0.5129094473073559,0.4870905526926442,0.6080594114474672,0.21078206082332504,0.004091967947902394,0.9027542871425692,0.0909382005203906,0.0021756875584763883,0.0006413121679301132,0.00010358272375275705,0.00047805678810239826,0.19889015989435702,0.801109840105643,0.1356769719189007,0.1229183807348608,0.09344562262635836,0.06936705083734288,0.06009451783398825,1156908.0,39612.0,751300.0,0
188,189,UTTAR PRADESH,Kushinagar,Kushinagar,0.510038591191468,0.489961408808532,0.5484067527291009,0.15267899624748635,0.022518728903332376,0.8215530513860959,0.17400374353634013,0.0014043872091353059,0.0012958179222924448,0.0001074471236713588,0.00021517478813559322,0.054483574682938074,0.9455164253170619,0.1138742385572192,0.09846729196387581,0.06680488706298364,0.0458054281701065,0.03206039602394808,850602.0,171413.0,387697.0,0
189,190,UTTAR PRADESH,Deoria,Deoria,0.4957957990884072,0.5042042009115928,0.6047312658782191,0.1511354922014121,0.035438862850239894,0.880685119960167,0.115622458436877,0.0011693205879754114,0.0003811740030300431,6.73987873377995e-05,0.00026379046910200954,0.10203903825412419,0.8979609617458758,0.1343097228534936,0.12763081654072625,0.1056176228192275,0.07879440148329293,0.0551723765931105,709921.0,38789.0,465742.0,0
190,191,UTTAR PRADESH,Azamgarh,Azamgarh,0.4952421079461186,0.5047578920538813,0.60077357332052,0.2538795161503912,0.0020214945535383957,0.8406370037753205,0.15576626607393768,0.0008257632946264917,0.0012249905882490632,3.966264643481574e-05,0.00015583302069198098,0.08279719761430757,0.9172028023856924,0.25649963262531367,0.16780687612491807,0.09328570305901418,0.059621325585529635,0.03019549063785859,716583.0,26441.0,1141656.0,2
191,192,UTTAR PRADESH,Mau,Mau,0.5053151269646704,0.4946848730353296,0.6178892894185228,0.21511508779819108,0.010387730012402719,0.8023402878010923,0.19427072378203128,0.0009560428800417776,0.0002556700731832919,7.026393855214582e-05,0.0001541273490821263,0.21996642511649334,0.7800335748835067,0.1734679957783543,0.13546051456269267,0.1084484860822106,0.08847591241985694,0.06354514343923909,371433.0,32872.0,489605.0,2
192,193,UTTAR PRADESH,Ballia,Ballia,0.5163637957462465,0.4836362042537535,0.6060885728448959,0.15269521886403187,0.0339881732491217,0.9272992498859488,0.06588113862263231,0.0013775652252286733,0.0004923182913376057,7.191859679101073e-05,0.00027532784694241015,0.102408556979,0.897591443021,0.1523343529184181,0.13116472584637837,0.12112091060454266,0.09571203391399695,0.059286195788140456,640955.0,19937.0,519834.0,0
193,194,UTTAR PRADESH,Jaunpur,Jaunpur,0.49407303273282654,0.5059269672671735,0.6078222083376723,0.22036049097904767,0.0010538017410869644,0.8859192862629289,0.10763863856647361,0.0011007511007511007,0.0017573746096082865,7.765557593736288e-05,0.00028614633425629987,0.08004807931099565,0.9199519206890043,0.19270664133384524,0.1578569893319945,0.1066700055456565,0.0726013394893402,0.05258488299977358,811174.0,33021.0,935687.0,2
194,195,UTTAR PRADESH,Ghazipur,Ghazipur,0.5124137218570559,0.48758627814294414,0.6070127957377741,0.20071469846983703,0.007930904562866617,0.893246024879926,0.10169219516345199,0.0011548868757782574,0.0008687202162933794,5.8835423233860036e-05,0.00022374034187524239,0.08070348195998109,0.9192965180400189,0.18124278760412077,0.14773871719015547,0.11799715700467887,0.08759861312183966,0.04886227733366904,621029.0,32424.0,797413.0,2
195,196,UTTAR PRADESH,Chandauli,Chandauli,0.5212658417129431,0.47873415828705684,0.6015119144429719,0.22879765828398427,0.021367236869327247,0.8848360983143824,0.11014228096085737,0.001102544301489792,0.00017411289480098895,5.1209674941467344e-05,0.0007113023849369814,0.12841653632640065,0.8715834636735993,0.19237555310168492,0.14470641344256138,0.10265106953480088,0.07112028493727374,0.04618827348579995,364980.0,21227.0,426768.0,2
196,197,UTTAR PRADESH,Varanasi,Varanasi,0.5226924416911147,0.47730755830888527,0.6537957447711228,0.13243923248244893,0.007783039843169721,0.845204075998935,0.14876547558080427,0.002093101115876373,0.000311680597556435,0.0005162039914154569,0.0008999573274993398,0.4186784166640179,0.5813215833359822,0.16638665347991963,0.15240049409263826,0.12254537048056391,0.09613494255420724,0.0770554705165402,1022930.0,162864.0,450409.0,0
197,198,UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi),Bhadohi,0.5114005523969198,0.4885994476030802,0.5766940203888828,0.22373595959480755,0.0011867853071797026,0.8669875359029484,0.12918851891348,0.0008649022660439371,0.0009897269886891059,0.00010201411343082334,0.00012609197871263258,0.13548174264448157,0.8645182573555185,0.16974534070478453,0.1349422138077484,0.09740968072808974,0.07032494702835466,0.050316085470999916,315008.0,18508.0,285132.0,0
198,199,UTTAR PRADESH,Mirzapur,Mirzapur,0.5255577760245418,0.47444222397545827,0.572166665999191,0.2647725042751815,0.008062571837066525,0.9181263691594213,0.07840102203871092,0.0009503518264136133,0.0001365655174070974,0.00028074025719171636,0.0004537499449332591,0.14354786739456654,0.8564521326054335,0.16469987514005724,0.13293169270389754,0.0907105921549201,0.06919217648538795,0.05495556454977755,590867.0,99937.0,359208.0,0
199,200,UTTAR PRADESH,Sonbhadra,Sonbhadra,0.5215104595344362,0.4784895404655638,0.5292224300008751,0.22638799629971454,0.20671452555328448,0.9335376758534898,0.055604681516129156,0.002127717833367963,0.0009379568647221376,0.00026146822731521526,0.0008853410818127104,0.21266655454018799,0.787333445459812,0.16173152955695314,0.11566438528350058,0.06574366597851532,0.044953296760102165,0.03474094203095702,363155.0,44925.0,276701.0,0
200,201,UTTAR PRADESH,Etah,Etah,0.5338685135927145,0.4661314864072855,0.594654208556873,0.1583624498444615,7.889635273432216e-05,0.9079426085388396,0.08247261169469365,0.0013885758081240702,0.0016269555024570578,0.0031958658311167214,0.00039899012668500065,0.16853815193110414,0.8314618480688959,0.12114687511670992,0.11429593221374806,0.10096978160957265,0.06771438692350959,0.05013971238149346,418932.0,8102.0,333565.0,0
201,202,UTTAR PRADESH,Kanshiram Nagar,Kasganj,0.5318820172907854,0.46811798270921456,0.5045175848582778,0.17699981694402314,0.00010440454953265044,0.8431899348446008,0.14882659726780254,0.0013704837201985913,0.002719390500160435,0.00021785749335813056,0.0015869491528962866,0.21089595140286974,0.7891040485971302,0.13141132130852817,0.10208446715600245,0.0737591138959268,0.041895894186063105,0.03266700231214894,337326.0,3954.0,249478.0,0
202,203,BIHAR,Pashchim Champaran,West Champaran,0.5237834818535609,0.4762165181464391,0.44713144103671576,0.1407720679982577,0.06354341325962976,0.7744331572572796,0.21984263446235136,0.002152200662661288,0.00033976765686363704,7.52215605322637e-05,0.00023532150355701413,0.10321171968970254,0.8967882803102974,0.13970868864172328,0.06427090230395478,0.04098119821264106,0.025357731190379203,0.018150199585675444,913003.0,385511.0,70450.0,0
203,204,BIHAR,Purba Champaran,East Champaran,0.5257921025946142,0.4742078974053859,0.4465172273207813,0.1274129691681582,0.002443634714948177,0.8013641290268937,0.19421003100186277,0.0009540392334662452,0.00017217809804385677,9.099161445597899e-05,0.00013099654839783182,0.08165537756517195,0.9183446224348281,0.18561155564203732,0.08513161337490754,0.04555115904971242,0.022971108061159814,0.01299386304879051,1170382.0,620117.0,8081.0,0
204,205,BIHAR,Sheohar,Sheohar,0.5282668389597803,0.4717331610402197,0.4323043492836528,0.14728470725916806,0.00048457438216766274,0.841897702995523,0.15137920840660363,0.0007954334197846539,0.00011123877326490371,7.923857821609579e-05,0.00032914486335916716,0.04527710843373494,0.9547228915662651,0.138915818325985,0.05640672868976832,0.03904776834021492,0.024397816356627255,0.015357642371325907,109458.0,44050.0,3406.0,0
205,206,BIHAR,Sitamarhi,Sitamarhi,0.5267162328023288,0.4732837671976712,0.4196766303284229,0.11850598234476603,0.0008730642305380283,0.7805617755012744,0.21617788895464213,0.0008461917282932982,7.389938117300809e-05,5.491337415227479e-05,7.62361204986368e-05,0.05796042774258895,0.9420395722574111,0.11305843855054783,0.05627410670470233,0.039126815598901125,0.026595628803757092,0.02022240083287088,769706.0,398424.0,20591.0,0
206,207,BIHAR,Madhubani,Madhubani,0.519080960177422,0.48091903982257794,0.4803111125670464,0.13084653647485536,0.0008891604653852505,0.8138755384824861,0.1824922744435003,0.000726927678718468,7.309389289382511e-05,9.849847761911798e-05,0.00012568584021987,0.03787153765753785,0.9621284623424622,0.1640590905958825,0.11077572676532964,0.06446397627597049,0.03627403942265403,0.02930200073669713,1002727.0,364685.0,11817.0,0
207,208,BIHAR,Supaul,Supaul,0.5182788742958966,0.4817211257041034,0.46354767625688853,0.15892190306656212,0.004561531325087166,0.8119669315895914,0.18359670105460738,0.0016859003461523968,6.101182732217296e-05,0.00024494454204342965,0.00012157503826697699,0.04635045375619478,0.9536495462438053,0.11545324699282765,0.06753623523379179,0.04260098419273639,0.02981812080565639,0.019571713083462918,507873.0,272054.0,9129.0,0
208,209,BIHAR,Araria,Araria,0.5204684644054619,0.47953153559453815,0.4253027402137383,0.13609980761631674,0.013817196021154025,0.5667742815488434,0.42945487021659434,0.0014639512670683167,6.651090547662177e-05,0.000679335986418971,0.00013195479107928706,0.06286738881289512,0.9371326111871049,0.1358848849186809,0.06566460887130424,0.035977444303520886,0.021715145148786186,0.012621647429645631,618004.0,481120.0,10287.0,0
209,210,BIHAR,Kishanganj,Kishanganj,0.512878608613346,0.48712139138665406,0.4407572172266919,0.0669178892569806,0.037993374349266446,0.3142664458116422,0.6797769758637009,0.003421083767155703,0.00010825840037860861,0.0008731661145291056,0.0002354472314245149,0.09739862967539031,0.9026013703246096,0.1375192765771798,0.05192427483907995,0.024950481651964753,0.015158213746620037,0.008973961164550228,225552.0,226628.0,229216.0,2
210,211,BIHAR,Purnia,Purnia,0.5205416007197164,0.47945839928028355,0.4081107167482637,0.11976619630039524,0.04272780376515606,0.6093881093015755,0.38462099252623355,0.0024471462060350687,0.00010812900372141435,0.0004441559642947615,0.00018807707729447142,0.10737469258548753,0.8926253074145125,0.10964155265803376,0.056100738881247905,0.036297004878497144,0.025330201729159254,0.018260048337570455,645181.0,458727.0,102334.0,0
211,212,BIHAR,Katihar,Katihar,0.521138028979863,0.4788619710201369,0.4168602771253544,0.08567161039508256,0.05860283312205779,0.5485421987223175,0.444686455256528,0.002819576109505967,6.90322364262923e-05,0.00016509124466099147,0.0008967678260283443,0.09462246128416003,0.9053775387158399,0.14099065404544414,0.07529159892338565,0.042466349454092035,0.02808578512968468,0.018125737665221936,656271.0,580242.0,5861.0,0
212,213,BIHAR,Madhepura,Madhepura,0.5233184564398765,0.47668154356012354,0.4169211924294696,0.1729851001267883,0.00626048451314392,0.8761426183532308,0.12077359845975695,0.0006704093693456066,2.9973593264334122e-05,6.644146506927397e-05,8.492518091561335e-05,0.04703318583203665,0.9529668141679634,0.0911695514653083,0.05509416745115479,0.047857144232231585,0.03845002473784621,0.021635989812242636,415082.0,225545.0,1950.0,0
213,214,BIHAR,Saharsa,Saharsa,0.5246458995054878,0.47535410049451216,0.4235347597493714,0.16691508901376942,0.003161531698709028,0.8572038885419335,0.14027751398066252,0.0006797635138512338,3.1567965039530985e-05,5.734846982181462e-05,0.0001036481518797934,0.08082906838157031,0.9191709316184297,0.09713102723747431,0.05192129524648686,0.04494410020846862,0.03217483654674696,0.023448857409556864,394946.0,214319.0,1435.0,0
214,215,BIHAR,Darbhanga,Darbhanga,0.5231769308817908,0.47682306911820915,0.4613808403293049,0.15636977333941182,0.0007040205618703784,0.7727791414860371,0.22387345916134693,0.0008975500236832314,6.222403955925062e-05,5.9938258514216924e-05,0.00021130775882978169,0.0952805039926679,0.9047194960073321,0.11591771995605593,0.07854493999281147,0.053080255582628716,0.03604661247150406,0.030624969427491225,925202.0,457497.0,14697.0,0
215,216,BIHAR,Muzaffarpur,Muzaffarpur,0.5264453989554811,0.4735546010445189,0.5226410323382619,0.1566268046528039,0.0012453494664305521,0.8399751971542962,0.15528772592397266,0.001072471049113717,5.9986727936444065e-05,7.956572941570011e-05,0.00019433200404410524,0.10782619881828918,0.8921738011817109,0.15401558997165007,0.08687092915170605,0.06202580986166365,0.040370885243294026,0.028771608323709383,1132254.0,540682.0,20961.0,0
216,217,BIHAR,Gopalganj,Gopalganj,0.4947931547549348,0.5052068452450652,0.5398093373489273,0.12492681533107573,0.023734080870815594,0.8271866017801635,0.17020099827791596,0.0009613538109891757,6.518314512188077e-05,5.191232515694696e-05,0.00010577624148520772,0.0688249244663916,0.9311750755336083,0.17344299229572852,0.10742806117148837,0.08243430518993973,0.04540230266138854,0.029142068180997703,569924.0,278606.0,35690.0,0
217,218,BIHAR,Siwan,Siwan,0.5029599479231722,0.4970400520768277,0.5795513778260326,0.11610544356582146,0.02612248623615208,0.8144916143816597,0.1826418180770007,0.0007860766547844384,0.0001222051942311942,0.0001077927880319379,0.00011079537265678295,0.06206959956819085,0.9379304004318092,0.16885184001058365,0.12271983110268339,0.09791992811941878,0.05148970299649417,0.03284347231715653,643735.0,514904.0,15705.0,0
218,219,BIHAR,Saran,Saran,0.511865292867008,0.488134707132992,0.5459335371528662,0.11996016055216503,0.009308523425160089,0.8944573469417707,0.10284999830459667,0.0005895954868869409,5.794736759532595e-05,8.148057801613519e-05,9.387979640989487e-05,0.09811836599273169,0.9018816340072683,0.17479943053092303,0.10933619748316446,0.09103918023877774,0.05375347473938825,0.03732225517013998,846637.0,565277.0,32837.0,0
219,220,BIHAR,Vaishali,Vaishali,0.5277607774030543,0.4722392225969458,0.5512813799974307,0.211166399286299,0.0006506398673999384,0.9019533788208998,0.0955587963563023,0.0006303252541257978,0.00010357591556674481,7.038584317519122e-05,0.00020228776880024468,0.06858450395638849,0.9314154960436115,0.130009881512506,0.09872100272021561,0.0776954585037801,0.047546446575040036,0.033182257645640326,736006.0,440096.0,18534.0,0
220,221,BIHAR,Samastipur,Samastipur,0.5232825210263081,0.4767174789736918,0.5028386278659066,0.18845842115316294,0.0004420910059823079,0.8918313127146218,0.10615111909565639,0.00049887764263184,6.851941281679083e-05,5.420542589273521e-05,0.0001299991599332264,0.04116179901842465,0.9588382009815754,0.15627186502429746,0.09654055036128911,0.06248560661399595,0.04094551266189054,0.028579573236517396,944808.0,491125.0,44717.0,0
221,222,BIHAR,Begusarai,Begusarai,0.5277355202301534,0.47226447976984665,0.5213437552284247,0.1455189475587107,0.0005376125089672218,0.8598871384034087,0.13712922999547894,0.0007436355869183425,7.709033472354026e-05,9.29123684877603e-05,0.00013532888453652046,0.18980814448798775,0.8101918555120122,0.1580816245960289,0.09523261068522962,0.06758361243570313,0.04723929282827904,0.033226695291993014,687577.0,464717.0,0.0,0
222,223,BIHAR,Khagaria,Khagaria,0.5302018254397721,0.4697981745602279,0.4607561644887533,0.14827708673538562,0.0004049467090130939,0.8920760027980318,0.1053389373958387,0.0007517010761383802,4.739376298079173e-05,5.159321033352011e-05,8.578871020573693e-05,0.0532222962581992,0.9467777037418008,0.12769185168333358,0.07109583752147848,0.05499093829399303,0.03605596492129933,0.021162392115386088,337647.0,162917.0,5184.0,0
223,224,BIHAR,Bhagalpur,Bhagalpur,0.5318589384435799,0.4681410615564201,0.5178364627163514,0.10486949949403608,0.022114935778463515,0.8189788153531247,0.17680690349421252,0.0011705970769308762,5.9254070260843e-05,0.00034564874318825084,0.0001366135508791658,0.20000275582896102,0.799997244171039,0.16826052298169653,0.09651933871864221,0.07929028680428171,0.04962658834734857,0.03813798645243526,709291.0,389142.0,17888.0,0
224,225,BIHAR,Banka,Banka,0.5244541993342714,0.47554580066572866,0.47441446497700224,0.12181172942499938,0.04444350521412076,0.8711849979579931,0.12331903027527039,0.003016567531452066,5.5534723208550576e-05,4.619702638587393e-05,6.83126241237923e-05,0.04163964548205793,0.9583603545179421,0.18463186018841946,0.09372511310704922,0.05760533899648408,0.03012829939326113,0.017076824943327115,322527.0,205097.0,9748.0,0
225,226,BIHAR,Munger,Munger,0.5330162710699572,0.4669837289300428,0.5862242417374329,0.1344134409054187,0.01564888705296597,0.915595149751602,0.08072731792376614,0.0013269823398025246,6.945637591252883e-05,0.00010601236323491243,0.0002471184742993131,0.2784560300977397,0.7215439699022602,0.11769343152305307,0.10858270110722999,0.10913001238495709,0.07557567802078002,0.04781112569619033,281229.0,176845.0,6656.0,0
226,227,BIHAR,Lakhisarai,Lakhisarai,0.5258654107454002,0.4741345892545998,0.5068077912943396,0.15306940070655561,0.00832540722860751,0.9555245615998209,0.04084874594369935,0.0004865562606902505,5.195261921127931e-05,7.792892881691897e-05,0.00013987243633805968,0.15296780562980086,0.8470321943701992,0.1423480487586303,0.10647502864846004,0.08180493878477141,0.04576222064176364,0.025989539736987116,215584.0,120087.0,3495.0,0
227,228,BIHAR,Sheikhpura,Sheikhpura,0.518185189725022,0.4818148102749779,0.5165084184290837,0.20604486266818786,0.0009696043951208627,0.9367635642468987,0.05917101181440169,0.0004918738665686061,6.443076207448196e-05,6.757372607811523e-05,0.00011786115013624748,0.18354468553506537,0.8164553144649347,0.154552967514861,0.08324255691646379,0.07391694062732913,0.04734263983879786,0.02751399401784578,138258.0,72085.0,3699.0,0
228,229,BIHAR,Nalanda,Nalanda,0.5202364565845847,0.4797635434154153,0.5281849479419513,0.21116931054578159,0.0005011028084345124,0.9277612693399795,0.0688175398493147,0.0006873657108761897,0.0001438672418112955,0.00019495053781675554,0.0001365696280962298,0.16625288042253225,0.8337471195774677,0.1469271111409236,0.09694271738378335,0.08295813387406774,0.053589390534670184,0.040196121977064715,544651.0,293513.0,12612.0,0
229,230,BIHAR,Patna,Patna,0.527281057606751,0.4727189423932489,0.5925665393215511,0.15773289725981057,0.0015533192371625076,0.9173772558369366,0.07535405282039029,0.0021497088703965853,0.00018189712535743557,0.0003684187539019246,0.0008226477336080631,0.4562480270127775,0.5437519729872224,0.14586952096462896,0.12249056375686491,0.09297463693878967,0.06168935212607202,0.0602220763955262,1243190.0,920909.0,17871.0,0
230,231,BIHAR,Bhojpur,Bhojpur,0.5242546291663963,0.47574537083360363,0.5861116028510409,0.15591588791554925,0.005122769440189825,0.9229620067680518,0.07250347913636052,0.0007935033153044982,0.00023713470900785697,0.0005395089515603794,0.00019938374296796628,0.15113092296362568,0.8488690770363744,0.19048798410153367,0.11551217639367271,0.0986601797231615,0.051390879781223,0.04126835270552434,560106.0,418266.0,10498.0,0
231,232,BIHAR,Buxar,Buxar,0.5203949712603261,0.47960502873967387,0.5800719898356259,0.1475293491612516,0.015720085890836122,0.9326645381492212,0.06178268024417002,0.0012453467983159394,0.002982971860436768,5.684641855842171e-05,0.000145339296932872,0.10579488849777534,0.8942051115022247,0.23311461749323575,0.1420944681554582,0.09877663744229513,0.04954587845376204,0.03557132878888161,330096.0,246677.0,44387.0,0
232,233,BIHAR,Kaimur (Bhabua),Kaimur,0.520790907928263,0.47920909207173706,0.5658417692254719,0.2269377957481136,0.03565025233893103,0.895378336235477,0.0954774518194965,0.0008651093468701118,0.004738733288079568,7.931706165333647e-05,0.00018199883914253953,0.044938638593358046,0.955061361406642,0.17452571991926039,0.1248013908704598,0.08717498374142023,0.051373561507731036,0.04152314044158244,297142.0,205009.0,94530.0,0
233,234,BIHAR,Rohtas,Rohtas,0.5214826897231613,0.47851731027683875,0.6080681964838215,0.1856625757875725,0.010692863788794148,0.8937460429647037,0.10151869072048618,0.0009760405524747645,0.0005351499602353849,8.513749367381123e-05,0.0008679294493969089,0.15734934488480595,0.842650655115194,0.17909817186241925,0.13018841209501775,0.10865634693507364,0.06359397571966034,0.052706254347193456,542111.0,389711.0,38064.0,0
234,235,BIHAR,Aurangabad,Aurangabad,0.5191520086233742,0.4808479913766258,0.5771495543632014,0.24096315342118121,0.00040668122530336726,0.9019949426650337,0.0934433774147436,0.0008732032504577624,0.00013149228388317975,0.00030510934134570146,0.00011613839444771863,0.10267401638811893,0.8973259836118811,0.1841769446807243,0.11560240156233707,0.09668813110431151,0.05224456090589883,0.034899349879245825,1128535.0,633976.0,430431.0,0
235,236,BIHAR,Gaya,Gaya,0.5161353348736103,0.4838646651263897,0.5232052608064184,0.30385424480202067,0.0007054668901935548,0.882720569984456,0.11115339054492193,0.00089788765268986,0.00019811368446365162,0.00039235618198950773,0.00020790551024748726,0.1377984102945747,0.8622015897054253,0.15991437914538703,0.09444296002319919,0.07223447045628857,0.04048544373712827,0.02768262707947366,752074.0,554494.0,31173.0,0
236,237,BIHAR,Nawada,Nawada,0.5158146422092103,0.4841853577907898,0.49163597167559053,0.2546529160316626,0.0009215256679821878,0.8853045270568047,0.11012975261654709,0.0005853603142830621,7.930978854027631e-05,0.00012572403978827892,0.0001126559496310743,0.10667397863837279,0.8933260213616272,0.14283428311059934,0.07558129623286874,0.06242919290371475,0.0371734349597591,0.025023673398539146,425464.0,316241.0,10025.0,0
237,238,BIHAR,Jamui,Jamui,0.5203711645899665,0.4796288354100335,0.4877218594584769,0.17192009793200996,0.0447584504702043,0.8667016964846157,0.12361984884160179,0.004796055453148565,9.032012519846286e-05,4.9420445863309866e-05,9.202427850409423e-05,0.08647550173786299,0.913524498262137,0.17161036409631863,0.08319384214388142,0.0563067127590943,0.03033163422438396,0.016011139123415393,368395.0,189890.0,25511.0,0
238,239,BIHAR,Jehanabad,Jehanabad,0.5203725541249412,0.4796274458750588,0.5499634323961422,0.19814398305182648,0.0011419045190093778,0.9287344943140264,0.06730749578117377,0.0006140513794828639,0.00022038312896056474,5.331849894207212e-05,0.00013151896405711122,0.13097322060411934,0.8690267793958807,0.1357799576715766,0.09621122963578896,0.09245306799228072,0.056264393873672734,0.037253432023269174,161642.0,191333.0,7895.0,1
239,240,BIHAR,Arwal,Arwal,0.5186568175754056,0.4813431824245944,0.5512661180892154,0.20163431752903288,0.0008418433229696237,0.9047661173757888,0.09168815269611026,0.000556472705013819,0.0004608735479986245,0.00010558712864364773,8.418433229696237e-05,0.06902573911597155,0.9309742608840285,0.15313853023978255,0.10446105556094877,0.10610620328123484,0.06319386467333268,0.036171245510144646,108130.0,104795.0,8564.0,0
241,242,SIKKIM,West District,West Sikkim,0.5148092498259245,0.4851907501740756,0.6848096163008026,0.04350056803606113,0.4237695605966211,0.551808553523656,0.007072965148239088,0.09529812731337267,0.26672041631546156,0.0001465899512588412,0.0002931799025176824,0.05550813785796274,0.9444918621420373,0.23469892726898978,0.1520628564032677,0.0761722764889948,0.049022817422552475,0.03678043655355661,2255.0,978.0,0.0,0
242,243,SIKKIM,South District,South Sikkim,0.5220973782771535,0.4779026217228464,0.7268709567585973,0.04121893088185223,0.28186584950629895,0.5759822948586993,0.012863466121893088,0.1461491317671093,0.23869935308137555,0.00030643513789581204,0.001028260129383725,0.20772049468166318,0.7922795053183368,0.2502121946326332,0.17237920338276824,0.09579623142332444,0.05601938301516999,0.04449142733684162,3464.0,904.0,0.0,0
243,244,SIKKIM,East District,East Sikkim,0.533995338225493,0.46600466177450695,0.7557893103606351,0.053970089885500894,0.2765892172661972,0.6273648279339735,0.02185603509378207,0.08250847194648481,0.25549839024201026,0.0007546291561906038,0.003036148147103317,0.5053933623901239,0.49460663760987605,0.22119916108072543,0.18753135666406218,0.12014228728872806,0.07919562446025415,0.08596455154829954,8687.0,1737.0,0.0,0
244,245,ARUNACHAL PRADESH,Tawang,Tawang,0.583288312623807,0.4167116873761931,0.5216999819917162,0.0,0.6965404085879504,0.23694899653840767,0.015747243732116775,0.01552714248554335,0.6987214118494508,0.0014406627048442284,0.023290713728315024,0.18601122743134577,0.8139887725686542,0.12115468353781922,0.10319920084014242,0.054814169719013345,0.05094644092108296,0.035321841141364205,14076.0,4140.0,0.0,0
245,246,ARUNACHAL PRADESH,West Kameng,West Kameng,0.549811190393939,0.45018880960606095,0.5776501840446948,0.0,0.5524914529405458,0.3724373711984943,0.02346718763029054,0.10084934542032473,0.429878375641774,0.000845771736929253,0.00390722717905345,0.2606323620582765,0.7393676379417234,0.15679569598322163,0.12808705299472636,0.0856092037872916,0.06059362604294898,0.04092767367285217,32654.0,3178.0,0.0,0
